movie_id,title,genres,year,clean_title,poster_url,overview,tmdb_rating,num_ratings,avg_rating
70,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,1996,From Dusk Till Dawn,https://image.tmdb.org/t/p/w500/sV3kIAmvJ9tPz4Lq5fuf9LLMxte.jpg,"After kidnapping a father and his two kids, the Gecko brothers head south to a seedy Mexican bar to hide out in safety, unaware of its notorious vampire clientele.",7.04,914.0,3.1564551422319473
71,Fair Game (1995),Action,1995,Fair Game,https://image.tmdb.org/t/p/w500/qcxsWOzBaF7MZNNThtRQWQ9Wrdk.jpg,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her",5.122,96.0,2.1041666666666665
72,Kicking and Screaming (1995),Comedy|Drama,1995,Kicking and Screaming,https://image.tmdb.org/t/p/w500/ynAtSpTou7snNOq32djzILw9VCA.jpg,"After college graduation, Grover's girlfriend Jane tells him she's moving to Prague to study writing. Grover declines to accompany her, deciding instead to move in with several friends, all of whom can't quite work up the inertia to escape their university's pull. Nobody wants to make any big decisions that would radically alter his life, yet none of them wants to end up like Chet, the professional student who tends bar and is in his tenth year of university studies.",6.2,93.0,3.6344086021505375
73,"Misérables, Les (1995)",Drama|Musical,1995,"Misérables, Les",https://image.tmdb.org/t/p/w500/toQ6BJCiKVSnklpsma2GnJ6KKah.jpg,"In WWII France, poor and illiterate Henri Fortin is introduced to Victor Hugo's classic novel Les Misérables and begins to see parallels between the book and his own life.",6.641,224.0,3.8169642857142856
74,Bed of Roses (1996),Drama|Romance,1996,Bed of Roses,https://image.tmdb.org/t/p/w500/zCXvHCEm8334d0d646ldDkXnKws.jpg,"The seeds of love are planted when Lisa, a high-powered investment banker, receives flowers from a secret admirer. But when his fairy-tale fantasies clash with her workaholic ways, they soon find out that sometimes, it's harder than it seems for love to conquer all.",5.85,120.0,2.975
75,Big Bully (1996),Comedy|Drama,1996,Big Bully,https://image.tmdb.org/t/p/w500/dws3JR4Yi325Tz33XnuXEB6XjGr.jpg,"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.",4.59,12.0,1.9166666666666667
76,Screamers (1995),Sci-Fi|Thriller,1995,Screamers,https://image.tmdb.org/t/p/w500/eqgBf791rMZG7ywHfObpXeMpiRf.jpg,"SIRIUS 6B, Year 2078. On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.",6.221,178.0,2.853932584269663
77,Nico Icon (1995),Documentary,1995,Nico Icon,https://image.tmdb.org/t/p/w500/w3oiJZTB1UP3lj0uSVLdsYfsBbC.jpg,"A look into the many lives of Christa Päffgen, otherwise known as Nico; from cutie German mädchen to the first of the supermodels, to glamorous diva of the Velvet Underground, to cult item, junkie and hag. Many faces for the same woman, whom, you realize, just couldn't bring herself to care enough to live.",7.5,34.0,3.764705882352941
78,"Crossing Guard, The (1995)",Drama,1995,"Crossing Guard, The",https://image.tmdb.org/t/p/w500/1WOfl9LN4gqpjwWZjGSHW8fCgSZ.jpg,"Unable to move on from the loss of his daughter, Freddy, now a shell of the person he was before, swears to kill the man responsible for her death.",6.0,50.0,3.26
79,"Juror, The (1996)",Drama|Thriller,1996,"Juror, The",https://image.tmdb.org/t/p/w500/31mRYhJvaknQx8PQnR2UV7YCkLT.jpg,"With his gangster boss on trial for murder, a mob thug known as ""the Teacher"" tells Annie Laird she must talk her fellow jurors into a not-guilty verdict, implying that he'll kill her son Oliver if she fails. She manages to do this, but, when it becomes clear that the mobsters might want to silence her for good, she sends Oliver abroad and tries to gather evidence of the plot against her, setting up a final showdown.",5.7,114.0,2.6052631578947367
80,"White Balloon, The (Badkonake Sefid ) (1995)",Drama,1995,"White Balloon, The (Badkonake Sefid )",https://image.tmdb.org/t/p/w500/u6jrlgZZx3zSFPDPTVOYpueljgH.jpg,Several people try to take advantage of a little girl's innocence to hustle money her mom gave to her to buy a goldfish with.,7.445,52.0,3.826923076923077
81,Things to Do in Denver when You're Dead (1995),Crime|Drama|Romance,1995,Things to Do in Denver when You're Dead,https://image.tmdb.org/t/p/w500/3LxYzYybOVpnw0juCSlNL5cj8NK.jpg,Five different criminals face imminent death after botching a job quite badly.,6.4,166.0,3.1626506024096384
82,Antonia's Line (Antonia) (1995),Drama,1995,Antonia's Line (Antonia),https://image.tmdb.org/t/p/w500/nUCVi6bBIL7LGC61nYaCqikAhIA.jpg,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.",6.838,89.0,3.8764044943820224
83,Once Upon a Time... When We Were Colored (1995),Drama,1995,Once Upon a Time... When We Were Colored,https://image.tmdb.org/t/p/w500/2qeQStLy1wiqDFa1Dnm02f5UacO.jpg,A narrator tells the story of his childhood years in a tightly knit Afro-American community in the deep south under racial segregation.,3.6,33.0,3.696969696969697
84,Last Summer in the Hamptons (1995),Comedy|Drama,1995,Last Summer in the Hamptons,https://image.tmdb.org/t/p/w500/sbPMcG2sggiIRLps6OVUtEsdrjn.jpg,"Helena Mora, the head of an eccentric theatrical family, has decided to sell her large estate in the Hamptons because of her recent money troubles. Before she completes the sale, she wants to have one last gathering of family and friends, with dramatic performances. Bringing everyone together, though, creates rivalries and tension, especially for Oona, a temperamental but successful movie actress who seeks the approval of her creative peers.",5.5,21.0,3.0952380952380953
85,Angels and Insects (1995),Drama|Romance,1995,Angels and Insects,https://image.tmdb.org/t/p/w500/w1i5JdddoLuzSmnKo5ORDoKdMm2.jpg,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.",6.1,194.0,3.402061855670103
86,White Squall (1996),Adventure|Drama,1996,White Squall,https://image.tmdb.org/t/p/w500/5xF4qy44Lvv68glS7eHWH7laTqt.jpg,"In 1960, a hardy group of prep school students boards an old-fashioned sailing ship. With Capt. Christopher Sheldon at the helm, the oceangoing voyage is intended to teach the boys fortitude and discipline. But the youthful crew are about to get some unexpected instruction in survival when they get caught in the clutches of a white squall storm.",6.3,236.0,3.3940677966101696
87,Dunston Checks In (1996),Children's|Comedy,1996,Dunston Checks In,https://image.tmdb.org/t/p/w500/xR2cWC04kWNr7TBeXNOf4uOqn00.jpg,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!",5.378,76.0,2.210526315789474
88,Black Sheep (1996),Comedy,1996,Black Sheep,https://image.tmdb.org/t/p/w500/bqIW5oE4WeHAvk1nh2Y6rfOLGrF.jpg,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",6.07,192.0,2.9427083333333335
89,Nick of Time (1995),Action|Thriller,1995,Nick of Time,https://image.tmdb.org/t/p/w500/A1FJwUVg84sQSjHVz5jVMXQvifJ.jpg,An ordinary man is suddenly forced into a plot to kill a politician in exchange for his kidnapped daughter's freedom.,6.231,229.0,3.074235807860262
90,"Journey of August King, The (1995)",Drama,1995,"Journey of August King, The",https://image.tmdb.org/t/p/w500/1kWPXnCyUo20QCrv8lwQhTFPj9f.jpg,"The Journey of August King is a multi-dimensional drama about a North Carolina farmer in 1815. August King, a widower, is on his way home as he does every year after selling his produce and purchasing the stock and goods he will need to survive the winter. On his journey, he comes upon a run-away slave, a young woman about 19 and August King must decide to violate the law and help this slave to freedom or else leave her to be hunted down and, ultimately, returned to her slave owner.",6.7,6.0,3.6666666666666665
92,Mary Reilly (1996),Drama|Thriller,1996,Mary Reilly,https://image.tmdb.org/t/p/w500/cW5wTiv5fdtBOd22utmAIZBCMS3.jpg,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",5.766,88.0,2.340909090909091
93,Vampire in Brooklyn (1995),Comedy|Romance,1995,Vampire in Brooklyn,https://image.tmdb.org/t/p/w500/fodPA5x3REtOwColG17CucreZqM.jpg,"Detective Rita Veder is assigned to a baffling serial murder case. After examining the crime scene — a corpse-filled ship found adrift at sea — she meets Maximilian, a smooth-talking Caribbean playboy determined to romance her.",5.075,89.0,2.235955056179775
94,Beautiful Girls (1996),Drama,1996,Beautiful Girls,https://image.tmdb.org/t/p/w500/sHcx1fBmrtZYvFmUywU0d5cvIFd.jpg,"During a snowy winter in the small fictional town of Knight's Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",6.6,182.0,3.7252747252747254
95,Broken Arrow (1996),Action|Thriller,1996,Broken Arrow,https://image.tmdb.org/t/p/w500/iBPMwYYJFvdCBkXrwV75peo5Lz2.jpg,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",6.1,638.0,2.876175548589342
96,In the Bleak Midwinter (1995),Comedy,1995,In the Bleak Midwinter,https://image.tmdb.org/t/p/w500/eUrv3E65orbuPnFikjpjso4TVBN.jpg,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",7.1,13.0,3.923076923076923
97,"Hate (Haine, La) (1995)",Drama,1995,"Hate (Haine, La)",https://image.tmdb.org/t/p/w500/8rgPyWjYZhsphSSxbXguMnhN7H0.jpg,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",8.085,44.0,3.75
98,Shopping (1994),Action|Thriller,1994,Shopping,https://image.tmdb.org/t/p/w500/jiIQO8UWyvVkdJEujb6VWKUBzaz.jpg,"A dark, hip, urban story of a barren and anonymous city where the underclass' sport of choice is ram-raiding. An exciting game in which stolen cars are driven through shop windows to aid large-scale looting before the police arrive. For Tommy, it's a business, but for Billy and Jo, it's a labour of love. As the competition between Tommy and Billy grows more fierce, the stakes become higher and the ""shopping"" trips increasingly risky.",5.3,6.0,2.0
99,Heidi Fleiss: Hollywood Madam (1995),Documentary,1995,Heidi Fleiss: Hollywood Madam,https://image.tmdb.org/t/p/w500/laPSb9I8TuYslOh1OcgaTByWKnw.jpg,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.",6.6,50.0,3.46
100,City Hall (1996),Drama|Thriller,1996,City Hall,https://image.tmdb.org/t/p/w500/w7EkAl4Oi8Lc6VQKaqRHrOV3CxR.jpg,"The accidental shooting of a boy in New York City leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",5.962,128.0,3.0625
